"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"PB-MALTA";0;0;0;0;0;0;0;0;0;"PB";"MALTA";"MALTA (PB)";2016
"PB-MAMANGUAPE";0;0;0;0;0;0;0;0;0;"PB";"MAMANGUAPE";"MAMANGUAPE (PB)";2016
"PB-MANAIRA";0;0;0;0;0;0;0;0;0;"PB";"MANAIRA";"MANAIRA (PB)";2016
"PB-MARCACAO";0;0;0;0;0;0;0;0;0;"PB";"MARCACAO";"MARCACAO (PB)";2016
"PB-MARI";0;0;0;0;0;0;0;0;0;"PB";"MARI";"MARI (PB)";2016
"PB-MARIZOPOLIS";0;0;0;0;0;0;0;0;0;"PB";"MARIZOPOLIS";"MARIZOPOLIS (PB)";2016
"PB-MASSARANDUBA";0;0;0;0;0;0;0;0;0;"PB";"MASSARANDUBA";"MASSARANDUBA (PB)";2016
"PB-MATARACA";0;0;0;0;0;0;0;0;0;"PB";"MATARACA";"MATARACA (PB)";2016
"PB-MATINHAS";0;0;0;0;0;0;0;0;0;"PB";"MATINHAS";"MATINHAS (PB)";2016
"PB-MATO GROSSO";0;0;0;0;0;0;0;0;0;"PB";"MATO GROSSO";"MATO GROSSO (PB)";2016
"PB-MATUREIA";0;0;0;0;0;0;0;0;0;"PB";"MATUREIA";"MATUREIA (PB)";2016
"PB-MOGEIRO";0;0;0;0;0;0;0;0;0;"PB";"MOGEIRO";"MOGEIRO (PB)";2016
"PB-MONTADAS";0;0;0;0;0;0;0;0;0;"PB";"MONTADAS";"MONTADAS (PB)";2016
"PB-MONTE HOREBE";0;0;0;0;0;0;0;0;0;"PB";"MONTE HOREBE";"MONTE HOREBE (PB)";2016
"PB-MONTEIRO";0;0;0;0;0;0;0;0;0;"PB";"MONTEIRO";"MONTEIRO (PB)";2016
"PB-MULUNGU";0;0;0;0;0;0;0;0;0;"PB";"MULUNGU";"MULUNGU (PB)";2016
"PB-NATUBA";0;0;0;0;0;0;0;0;0;"PB";"NATUBA";"NATUBA (PB)";2016
"PB-NAZAREZINHO";0;0;0;0;0;0;0;0;0;"PB";"NAZAREZINHO";"NAZAREZINHO (PB)";2016
"PB-NOVA FLORESTA";0;0;0;0;0;0;0;0;0;"PB";"NOVA FLORESTA";"NOVA FLORESTA (PB)";2016
"PB-NOVA OLINDA";0;0;0;0;0;0;0;0;0;"PB";"NOVA OLINDA";"NOVA OLINDA (PB)";2016
"PB-NOVA PALMEIRA";0;0;0;0;0;0;0;0;0;"PB";"NOVA PALMEIRA";"NOVA PALMEIRA (PB)";2016
"PB-OLHO D AGUA";0;0;0;0;0;0;0;0;0;"PB";"OLHO D AGUA";"OLHO D AGUA (PB)";2016
"PB-OLIVEDOS";0;0;0;0;0;0;0;0;0;"PB";"OLIVEDOS";"OLIVEDOS (PB)";2016
"PB-OURO VELHO";0;0;0;0;0;0;0;0;0;"PB";"OURO VELHO";"OURO VELHO (PB)";2016
"PB-PARARI";0;0;0;0;0;0;0;0;0;"PB";"PARARI";"PARARI (PB)";2016
"PB-PASSAGEM";0;0;0;0;0;0;0;0;0;"PB";"PASSAGEM";"PASSAGEM (PB)";2016
"PB-PATOS";0;0;0;0;0;0;0;0;0;"PB";"PATOS";"PATOS (PB)";2016
"PB-PAULISTA";0;0;0;0;0;0;0;0;0;"PB";"PAULISTA";"PAULISTA (PB)";2016
"PB-PEDRA BRANCA";0;0;0;0;0;0;0;0;0;"PB";"PEDRA BRANCA";"PEDRA BRANCA (PB)";2016
"PB-PEDRA LAVRADA";0;0;0;0;0;0;0;0;0;"PB";"PEDRA LAVRADA";"PEDRA LAVRADA (PB)";2016
"PB-PEDRAS DE FOGO";0;0;0;0;0;0;0;0;0;"PB";"PEDRAS DE FOGO";"PEDRAS DE FOGO (PB)";2016
"PB-PIANCO";0;0;0;0;0;0;0;0;0;"PB";"PIANCO";"PIANCO (PB)";2016
"PB-PICUI";0;0;0;0;0;0;0;0;0;"PB";"PICUI";"PICUI (PB)";2016
"PB-PILAR";0;0;0;0;0;0;0;0;0;"PB";"PILAR";"PILAR (PB)";2016
"PB-PILOES";0;0;0;0;0;0;0;0;0;"PB";"PILOES";"PILOES (PB)";2016
"PB-PILOEZINHOS";0;0;0;0;0;0;0;0;0;"PB";"PILOEZINHOS";"PILOEZINHOS (PB)";2016
"PB-PIRPIRITUBA";0;0;0;0;0;0;0;0;0;"PB";"PIRPIRITUBA";"PIRPIRITUBA (PB)";2016
"PB-PITIMBU";0;0;0;0;0;0;0;0;0;"PB";"PITIMBU";"PITIMBU (PB)";2016
"PB-POCINHOS";0;0;0;0;0;0;0;0;0;"PB";"POCINHOS";"POCINHOS (PB)";2016
"PB-POCO DANTAS";0;0;0;0;0;0;0;0;0;"PB";"POCO DANTAS";"POCO DANTAS (PB)";2016
"PB-POCO DE JOSE DE MOURA";0;0;0;0;0;0;0;0;0;"PB";"POCO DE JOSE DE MOURA";"POCO DE JOSE DE MOURA (PB)";2016
"PB-POMBAL";0;0;0;0;0;0;0;0;0;"PB";"POMBAL";"POMBAL (PB)";2016
"PB-PRATA";0;0;0;0;0;0;0;0;0;"PB";"PRATA";"PRATA (PB)";2016
"PB-PRINCESA ISABEL";0;0;0;0;0;0;0;0;0;"PB";"PRINCESA ISABEL";"PRINCESA ISABEL (PB)";2016
"PB-PUXINANA";0;0;0;0;0;0;0;0;0;"PB";"PUXINANA";"PUXINANA (PB)";2016
"PB-QUEIMADAS";0;0;0;0;0;0;0;0;0;"PB";"QUEIMADAS";"QUEIMADAS (PB)";2016
"PB-QUIXABA";0;0;0;0;0;0;0;0;0;"PB";"QUIXABA";"QUIXABA (PB)";2016
"PB-REMIGIO";0;0;0;0;0;0;0;0;0;"PB";"REMIGIO";"REMIGIO (PB)";2016
"PB-PEDRO REGIS";0;0;0;0;0;0;0;0;0;"PB";"PEDRO REGIS";"PEDRO REGIS (PB)";2016
"PB-RIACHAO";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO";"RIACHAO (PB)";2016
"PB-RIACHAO DO BACAMARTE";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO DO BACAMARTE";"RIACHAO DO BACAMARTE (PB)";2016
"PB-RIACHAO DO POCO";0;0;0;0;0;0;0;0;0;"PB";"RIACHAO DO POCO";"RIACHAO DO POCO (PB)";2016
"PB-RIACHO DE SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"PB";"RIACHO DE SANTO ANTONIO";"RIACHO DE SANTO ANTONIO (PB)";2016
"PB-RIACHO DOS CAVALOS";0;0;0;0;0;0;0;0;0;"PB";"RIACHO DOS CAVALOS";"RIACHO DOS CAVALOS (PB)";2016
"PB-RIO TINTO";0;0;0;0;0;0;0;0;0;"PB";"RIO TINTO";"RIO TINTO (PB)";2016
"PB-SALGADINHO";0;0;0;0;0;0;0;0;0;"PB";"SALGADINHO";"SALGADINHO (PB)";2016
"PB-SALGADO DE SAO FELIX";0;0;0;0;0;0;0;0;0;"PB";"SALGADO DE SAO FELIX";"SALGADO DE SAO FELIX (PB)";2016
"PB-SANTA CECILIA";0;0;0;0;0;0;0;0;0;"PB";"SANTA CECILIA";"SANTA CECILIA (PB)";2016
"PB-SANTA CRUZ";0;0;0;0;0;0;0;0;0;"PB";"SANTA CRUZ";"SANTA CRUZ (PB)";2016
"PB-SANTA HELENA";0;0;0;0;0;0;0;0;0;"PB";"SANTA HELENA";"SANTA HELENA (PB)";2016
"PB-SANTA INES";0;0;0;0;0;0;0;0;0;"PB";"SANTA INES";"SANTA INES (PB)";2016
"PB-SANTA LUZIA";0;0;0;0;0;0;0;0;0;"PB";"SANTA LUZIA";"SANTA LUZIA (PB)";2016
"PB-SANTANA DE MANGUEIRA";0;0;0;0;0;0;0;0;0;"PB";"SANTANA DE MANGUEIRA";"SANTANA DE MANGUEIRA (PB)";2016
"PB-SANTANA DOS GARROTES";0;0;0;0;0;0;0;0;0;"PB";"SANTANA DOS GARROTES";"SANTANA DOS GARROTES (PB)";2016
"PB-JOCA CLAUDINO";0;0;0;0;0;0;0;0;0;"PB";"JOCA CLAUDINO";"JOCA CLAUDINO (PB)";2016
"PB-SANTA RITA";0;0;0;0;0;0;0;0;0;"PB";"SANTA RITA";"SANTA RITA (PB)";2016
"PB-SANTA TERESINHA";0;0;0;0;0;0;0;0;0;"PB";"SANTA TERESINHA";"SANTA TERESINHA (PB)";2016
"PB-SANTO ANDRE";0;0;0;0;0;0;0;0;0;"PB";"SANTO ANDRE";"SANTO ANDRE (PB)";2016
"PB-SAO BENTO";0;0;0;0;0;0;0;0;0;"PB";"SAO BENTO";"SAO BENTO (PB)";2016
"PB-SAO BENTINHO";0;0;0;0;0;0;0;0;0;"PB";"SAO BENTINHO";"SAO BENTINHO (PB)";2016
"PB-SAO DOMINGOS DO CARIRI";0;0;0;0;0;0;0;0;0;"PB";"SAO DOMINGOS DO CARIRI";"SAO DOMINGOS DO CARIRI (PB)";2016
"PB-SAO DOMINGOS";0;0;0;0;0;0;0;0;0;"PB";"SAO DOMINGOS";"SAO DOMINGOS (PB)";2016
"PB-SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PB";"SAO FRANCISCO";"SAO FRANCISCO (PB)";2016
"PB-SAO JOAO DO CARIRI";0;0;0;0;0;0;0;0;0;"PB";"SAO JOAO DO CARIRI";"SAO JOAO DO CARIRI (PB)";2016
"PB-SAO JOAO DO TIGRE";0;0;0;0;0;0;0;0;0;"PB";"SAO JOAO DO TIGRE";"SAO JOAO DO TIGRE (PB)";2016
"PB-SAO JOSE DA LAGOA TAPADA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DA LAGOA TAPADA";"SAO JOSE DA LAGOA TAPADA (PB)";2016
"PB-SAO JOSE DE CAIANA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE CAIANA";"SAO JOSE DE CAIANA (PB)";2016
"PB-SAO JOSE DE ESPINHARAS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE ESPINHARAS";"SAO JOSE DE ESPINHARAS (PB)";2016
"PB-SAO JOSE DOS RAMOS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DOS RAMOS";"SAO JOSE DOS RAMOS (PB)";2016
"PB-SAO JOSE DE PIRANHAS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE PIRANHAS";"SAO JOSE DE PIRANHAS (PB)";2016
"PB-SAO JOSE DE PRINCESA";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DE PRINCESA";"SAO JOSE DE PRINCESA (PB)";2016
"PB-SAO JOSE DO BONFIM";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO BONFIM";"SAO JOSE DO BONFIM (PB)";2016
"PB-SAO JOSE DO BREJO DO CRUZ";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO BREJO DO CRUZ";"SAO JOSE DO BREJO DO CRUZ (PB)";2016
"PB-SAO JOSE DO SABUGI";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DO SABUGI";"SAO JOSE DO SABUGI (PB)";2016
"PB-SAO JOSE DOS CORDEIROS";0;0;0;0;0;0;0;0;0;"PB";"SAO JOSE DOS CORDEIROS";"SAO JOSE DOS CORDEIROS (PB)";2016
"PB-SAO MAMEDE";0;0;0;0;0;0;0;0;0;"PB";"SAO MAMEDE";"SAO MAMEDE (PB)";2016
"PB-SAO MIGUEL DE TAIPU";0;0;0;0;0;0;0;0;0;"PB";"SAO MIGUEL DE TAIPU";"SAO MIGUEL DE TAIPU (PB)";2016
"PB-SAO SEBASTIAO DE LAGOA DE ROCA";0;0;0;0;0;0;0;0;0;"PB";"SAO SEBASTIAO DE LAGOA DE ROCA";"SAO SEBASTIAO DE LAGOA DE ROCA (PB)";2016
"PB-SAO SEBASTIAO DO UMBUZEIRO";0;0;0;0;0;0;0;0;0;"PB";"SAO SEBASTIAO DO UMBUZEIRO";"SAO SEBASTIAO DO UMBUZEIRO (PB)";2016
"PB-SAPE";0;0;0;0;0;0;0;0;0;"PB";"SAPE";"SAPE (PB)";2016
"PB-SAO VICENTE DO SERIDO";0;0;0;0;0;0;0;0;0;"PB";"SAO VICENTE DO SERIDO";"SAO VICENTE DO SERIDO (PB)";2016
"PB-SERRA BRANCA";0;0;0;0;0;0;0;0;0;"PB";"SERRA BRANCA";"SERRA BRANCA (PB)";2016
"PB-SERRA DA RAIZ";0;0;0;0;0;0;0;0;0;"PB";"SERRA DA RAIZ";"SERRA DA RAIZ (PB)";2016
"PB-SERRA GRANDE";0;0;0;0;0;0;0;0;0;"PB";"SERRA GRANDE";"SERRA GRANDE (PB)";2016
"PB-SERRA REDONDA";0;0;0;0;0;0;0;0;0;"PB";"SERRA REDONDA";"SERRA REDONDA (PB)";2016
"PB-SERRARIA";0;0;0;0;0;0;0;0;0;"PB";"SERRARIA";"SERRARIA (PB)";2016
"PB-SERTAOZINHO";0;0;0;0;0;0;0;0;0;"PB";"SERTAOZINHO";"SERTAOZINHO (PB)";2016
"PB-SOBRADO";0;0;0;0;0;0;0;0;0;"PB";"SOBRADO";"SOBRADO (PB)";2016
"PB-SOLANEA";0;0;0;0;0;0;0;0;0;"PB";"SOLANEA";"SOLANEA (PB)";2016
"PB-SOLEDADE";0;0;0;0;0;0;0;0;0;"PB";"SOLEDADE";"SOLEDADE (PB)";2016
"PB-SOSSEGO";0;0;0;0;0;0;0;0;0;"PB";"SOSSEGO";"SOSSEGO (PB)";2016
"PB-SOUSA";0;0;0;0;0;0;0;0;0;"PB";"SOUSA";"SOUSA (PB)";2016
"PB-SUME";0;0;0;0;0;0;0;0;0;"PB";"SUME";"SUME (PB)";2016
"PB-TACIMA";0;0;0;0;0;0;0;0;0;"PB";"TACIMA";"TACIMA (PB)";2016
"PB-TAPEROA";0;0;0;0;0;0;0;0;0;"PB";"TAPEROA";"TAPEROA (PB)";2016
"PB-TAVARES";0;0;0;0;0;0;0;0;0;"PB";"TAVARES";"TAVARES (PB)";2016
"PB-TEIXEIRA";0;0;0;0;0;0;0;0;0;"PB";"TEIXEIRA";"TEIXEIRA (PB)";2016
"PB-TENORIO";0;0;0;0;0;0;0;0;0;"PB";"TENORIO";"TENORIO (PB)";2016
"PB-TRIUNFO";0;0;0;0;0;0;0;0;0;"PB";"TRIUNFO";"TRIUNFO (PB)";2016
"PB-UIRAUNA";0;0;0;0;0;0;0;0;0;"PB";"UIRAUNA";"UIRAUNA (PB)";2016
"PB-UMBUZEIRO";0;0;0;0;0;0;0;0;0;"PB";"UMBUZEIRO";"UMBUZEIRO (PB)";2016
"PB-VARZEA";0;0;0;0;0;0;0;0;0;"PB";"VARZEA";"VARZEA (PB)";2016
"PB-VIEIROPOLIS";0;0;0;0;0;0;0;0;0;"PB";"VIEIROPOLIS";"VIEIROPOLIS (PB)";2016
"PB-ZABELE";0;0;0;0;0;0;0;0;0;"PB";"ZABELE";"ZABELE (PB)";2016
"PE-ABREU E LIMA";0;0;0;0;0;0;0;0;0;"PE";"ABREU E LIMA";"ABREU E LIMA (PE)";2016
"PE-AFOGADOS DA INGAZEIRA";0;0;0;0;0;0;0;0;0;"PE";"AFOGADOS DA INGAZEIRA";"AFOGADOS DA INGAZEIRA (PE)";2016
"PE-AFRANIO";0;0;0;0;0;0;0;0;0;"PE";"AFRANIO";"AFRANIO (PE)";2016
"PE-AGRESTINA";0;0;0;0;0;0;0;0;0;"PE";"AGRESTINA";"AGRESTINA (PE)";2016
"PE-AGUA PRETA";0;0;0;0;0;0;0;0;0;"PE";"AGUA PRETA";"AGUA PRETA (PE)";2016
"PE-AGUAS BELAS";0;0;0;0;0;0;0;0;0;"PE";"AGUAS BELAS";"AGUAS BELAS (PE)";2016
"PE-ALAGOINHA";0;0;0;0;0;0;0;0;0;"PE";"ALAGOINHA";"ALAGOINHA (PE)";2016
"PE-ALIANCA";0;0;0;0;0;0;0;0;0;"PE";"ALIANCA";"ALIANCA (PE)";2016
"PE-ALTINHO";0;0;0;0;0;0;0;0;0;"PE";"ALTINHO";"ALTINHO (PE)";2016
"PE-AMARAJI";0;0;0;0;0;0;0;0;0;"PE";"AMARAJI";"AMARAJI (PE)";2016
"PE-ANGELIM";0;0;0;0;0;0;0;0;0;"PE";"ANGELIM";"ANGELIM (PE)";2016
"PE-ARACOIABA";0;0;0;0;0;0;0;0;0;"PE";"ARACOIABA";"ARACOIABA (PE)";2016
"PE-ARARIPINA";0;0;0;0;0;0;0;0;0;"PE";"ARARIPINA";"ARARIPINA (PE)";2016
"PE-ARCOVERDE";0;0;0;0;0;0;0;0;0;"PE";"ARCOVERDE";"ARCOVERDE (PE)";2016
"PE-BARRA DE GUABIRABA";0;0;0;0;0;0;0;0;0;"PE";"BARRA DE GUABIRABA";"BARRA DE GUABIRABA (PE)";2016
"PE-BARREIROS";0;0;0;0;0;0;0;0;0;"PE";"BARREIROS";"BARREIROS (PE)";2016
"PE-BELEM DE MARIA";0;0;0;0;0;0;0;0;0;"PE";"BELEM DE MARIA";"BELEM DE MARIA (PE)";2016
"PE-BELEM DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PE";"BELEM DE SAO FRANCISCO";"BELEM DE SAO FRANCISCO (PE)";2016
"PE-BELO JARDIM";0;0;0;0;0;0;0;0;0;"PE";"BELO JARDIM";"BELO JARDIM (PE)";2016
"PE-BETANIA";0;0;0;0;0;0;0;0;0;"PE";"BETANIA";"BETANIA (PE)";2016
"PE-BEZERROS";0;0;0;0;0;0;0;0;0;"PE";"BEZERROS";"BEZERROS (PE)";2016
"PE-BODOCO";0;0;0;0;0;0;0;0;0;"PE";"BODOCO";"BODOCO (PE)";2016
"PE-BOM CONSELHO";0;0;0;0;0;0;0;0;0;"PE";"BOM CONSELHO";"BOM CONSELHO (PE)";2016
"PE-BOM JARDIM";0;0;0;0;0;0;0;0;0;"PE";"BOM JARDIM";"BOM JARDIM (PE)";2016
"PE-BONITO";0;0;0;0;0;0;0;0;0;"PE";"BONITO";"BONITO (PE)";2016
"PE-BREJAO";0;0;0;0;0;0;0;0;0;"PE";"BREJAO";"BREJAO (PE)";2016
"PE-BREJINHO";0;0;0;0;0;0;0;0;0;"PE";"BREJINHO";"BREJINHO (PE)";2016
"PE-BREJO DA MADRE DE DEUS";0;0;0;0;0;0;0;0;0;"PE";"BREJO DA MADRE DE DEUS";"BREJO DA MADRE DE DEUS (PE)";2016
"PE-BUENOS AIRES";0;0;0;0;0;0;0;0;0;"PE";"BUENOS AIRES";"BUENOS AIRES (PE)";2016
"PE-BUIQUE";0;0;0;0;0;0;0;0;0;"PE";"BUIQUE";"BUIQUE (PE)";2016
"PE-CABO DE SANTO AGOSTINHO";0;0;0;0;0;0;0;0;0;"PE";"CABO DE SANTO AGOSTINHO";"CABO DE SANTO AGOSTINHO (PE)";2016
"PE-CABROBO";0;0;0;0;0;0;0;0;0;"PE";"CABROBO";"CABROBO (PE)";2016
"PE-CACHOEIRINHA";0;0;0;0;0;0;0;0;0;"PE";"CACHOEIRINHA";"CACHOEIRINHA (PE)";2016
"PE-CAETES";0;0;0;0;0;0;0;0;0;"PE";"CAETES";"CAETES (PE)";2016
"PE-CALCADO";0;0;0;0;0;0;0;0;0;"PE";"CALCADO";"CALCADO (PE)";2016
"PE-CALUMBI";0;0;0;0;0;0;0;0;0;"PE";"CALUMBI";"CALUMBI (PE)";2016
"PE-CAMARAGIBE";0;0;0;0;0;0;0;0;0;"PE";"CAMARAGIBE";"CAMARAGIBE (PE)";2016
"PE-CAMOCIM DE SAO FELIX";0;0;0;0;0;0;0;0;0;"PE";"CAMOCIM DE SAO FELIX";"CAMOCIM DE SAO FELIX (PE)";2016
"PE-CAMUTANGA";0;0;0;0;0;0;0;0;0;"PE";"CAMUTANGA";"CAMUTANGA (PE)";2016
"PE-CANHOTINHO";0;0;0;0;0;0;0;0;0;"PE";"CANHOTINHO";"CANHOTINHO (PE)";2016
"PE-CAPOEIRAS";0;0;0;0;0;0;0;0;0;"PE";"CAPOEIRAS";"CAPOEIRAS (PE)";2016
"PE-CARNAIBA";0;0;0;0;0;0;0;0;0;"PE";"CARNAIBA";"CARNAIBA (PE)";2016
"PE-CARNAUBEIRA DA PENHA";0;0;0;0;0;0;0;0;0;"PE";"CARNAUBEIRA DA PENHA";"CARNAUBEIRA DA PENHA (PE)";2016
"PE-CARPINA";0;0;0;0;0;0;0;0;0;"PE";"CARPINA";"CARPINA (PE)";2016
"PE-CARUARU";0;0;0;0;0;0;0;0;0;"PE";"CARUARU";"CARUARU (PE)";2016
"PE-CASINHAS";0;0;0;0;0;0;0;0;0;"PE";"CASINHAS";"CASINHAS (PE)";2016
"PE-CATENDE";0;0;0;0;0;0;0;0;0;"PE";"CATENDE";"CATENDE (PE)";2016
"PE-CEDRO";0;0;0;0;0;0;0;0;0;"PE";"CEDRO";"CEDRO (PE)";2016
"PE-CHA DE ALEGRIA";0;0;0;0;0;0;0;0;0;"PE";"CHA DE ALEGRIA";"CHA DE ALEGRIA (PE)";2016
"PE-CHA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"CHA GRANDE";"CHA GRANDE (PE)";2016
"PE-CONDADO";0;0;0;0;0;0;0;0;0;"PE";"CONDADO";"CONDADO (PE)";2016
"PE-CORRENTES";0;0;0;0;0;0;0;0;0;"PE";"CORRENTES";"CORRENTES (PE)";2016
"PE-CORTES";0;0;0;0;0;0;0;0;0;"PE";"CORTES";"CORTES (PE)";2016
"PE-CUMARU";0;0;0;0;0;0;0;0;0;"PE";"CUMARU";"CUMARU (PE)";2016
"PE-CUPIRA";0;0;0;0;0;0;0;0;0;"PE";"CUPIRA";"CUPIRA (PE)";2016
"PE-CUSTODIA";0;0;0;0;0;0;0;0;0;"PE";"CUSTODIA";"CUSTODIA (PE)";2016
"PE-DORMENTES";0;0;0;0;0;0;0;0;0;"PE";"DORMENTES";"DORMENTES (PE)";2016
"PE-ESCADA";0;0;0;0;0;0;0;0;0;"PE";"ESCADA";"ESCADA (PE)";2016
"PE-EXU";0;0;0;0;0;0;0;0;0;"PE";"EXU";"EXU (PE)";2016
"PE-FEIRA NOVA";0;0;0;0;0;0;0;0;0;"PE";"FEIRA NOVA";"FEIRA NOVA (PE)";2016
"PE-FERNANDO DE NORONHA";0;0;0;0;0;0;0;0;0;"PE";"FERNANDO DE NORONHA";"FERNANDO DE NORONHA (PE)";2016
"PE-FERREIROS";0;0;0;0;0;0;0;0;0;"PE";"FERREIROS";"FERREIROS (PE)";2016
"PE-FLORES";0;0;0;0;0;0;0;0;0;"PE";"FLORES";"FLORES (PE)";2016
"PE-FLORESTA";0;0;0;0;0;0;0;0;0;"PE";"FLORESTA";"FLORESTA (PE)";2016
"PE-FREI MIGUELINHO";0;0;0;0;0;0;0;0;0;"PE";"FREI MIGUELINHO";"FREI MIGUELINHO (PE)";2016
"PE-GAMELEIRA";0;0;0;0;0;0;0;0;0;"PE";"GAMELEIRA";"GAMELEIRA (PE)";2016
"PE-GARANHUNS";0;0;0;0;0;0;0;0;0;"PE";"GARANHUNS";"GARANHUNS (PE)";2016
"PE-GLORIA DO GOITA";0;0;0;0;0;0;0;0;0;"PE";"GLORIA DO GOITA";"GLORIA DO GOITA (PE)";2016
"PE-GOIANA";0;0;0;0;0;0;0;0;0;"PE";"GOIANA";"GOIANA (PE)";2016
"PE-GRANITO";0;0;0;0;0;0;0;0;0;"PE";"GRANITO";"GRANITO (PE)";2016
"PE-GRAVATA";0;0;0;0;0;0;0;0;0;"PE";"GRAVATA";"GRAVATA (PE)";2016
"PE-IATI";0;0;0;0;0;0;0;0;0;"PE";"IATI";"IATI (PE)";2016
"PE-IBIMIRIM";0;0;0;0;0;0;0;0;0;"PE";"IBIMIRIM";"IBIMIRIM (PE)";2016
"PE-IBIRAJUBA";0;0;0;0;0;0;0;0;0;"PE";"IBIRAJUBA";"IBIRAJUBA (PE)";2016
"PE-IGARASSU";0;0;0;0;0;0;0;0;0;"PE";"IGARASSU";"IGARASSU (PE)";2016
"PE-IGUARACY";0;0;0;0;0;0;0;0;0;"PE";"IGUARACY";"IGUARACY (PE)";2016
"PE-INAJA";0;0;0;0;0;0;0;0;0;"PE";"INAJA";"INAJA (PE)";2016
"PE-INGAZEIRA";0;0;0;0;0;0;0;0;0;"PE";"INGAZEIRA";"INGAZEIRA (PE)";2016
"PE-IPOJUCA";0;0;0;0;0;0;0;0;0;"PE";"IPOJUCA";"IPOJUCA (PE)";2016
"PE-IPUBI";0;0;0;0;0;0;0;0;0;"PE";"IPUBI";"IPUBI (PE)";2016
"PE-ITACURUBA";0;0;0;0;0;0;0;0;0;"PE";"ITACURUBA";"ITACURUBA (PE)";2016
"PE-ITAIBA";0;0;0;0;0;0;0;0;0;"PE";"ITAIBA";"ITAIBA (PE)";2016
"PE-ILHA DE ITAMARACA";0;0;0;0;0;0;0;0;0;"PE";"ILHA DE ITAMARACA";"ILHA DE ITAMARACA (PE)";2016
"PE-ITAMBE";0;0;0;0;0;0;0;0;0;"PE";"ITAMBE";"ITAMBE (PE)";2016
"PE-ITAPETIM";0;0;0;0;0;0;0;0;0;"PE";"ITAPETIM";"ITAPETIM (PE)";2016
"PE-ITAPISSUMA";0;0;0;0;0;0;0;0;0;"PE";"ITAPISSUMA";"ITAPISSUMA (PE)";2016
"PE-ITAQUITINGA";0;0;0;0;0;0;0;0;0;"PE";"ITAQUITINGA";"ITAQUITINGA (PE)";2016
"PE-JABOATAO DOS GUARARAPES";0;0;0;0;0;0;0;0;0;"PE";"JABOATAO DOS GUARARAPES";"JABOATAO DOS GUARARAPES (PE)";2016
"PE-JAQUEIRA";0;0;0;0;0;0;0;0;0;"PE";"JAQUEIRA";"JAQUEIRA (PE)";2016
"PE-JATAUBA";0;0;0;0;0;0;0;0;0;"PE";"JATAUBA";"JATAUBA (PE)";2016
"PE-JATOBA";0;0;0;0;0;0;0;0;0;"PE";"JATOBA";"JATOBA (PE)";2016
"PE-JOAO ALFREDO";0;0;0;0;0;0;0;0;0;"PE";"JOAO ALFREDO";"JOAO ALFREDO (PE)";2016
"PE-JOAQUIM NABUCO";0;0;0;0;0;0;0;0;0;"PE";"JOAQUIM NABUCO";"JOAQUIM NABUCO (PE)";2016
"PE-JUCATI";0;0;0;0;0;0;0;0;0;"PE";"JUCATI";"JUCATI (PE)";2016
"PE-JUPI";0;0;0;0;0;0;0;0;0;"PE";"JUPI";"JUPI (PE)";2016
"PE-JUREMA";0;0;0;0;0;0;0;0;0;"PE";"JUREMA";"JUREMA (PE)";2016
"PE-LAGOA DO CARRO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO CARRO";"LAGOA DO CARRO (PE)";2016
"PE-LAGOA DO ITAENGA";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO ITAENGA";"LAGOA DO ITAENGA (PE)";2016
"PE-LAGOA DO OURO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO OURO";"LAGOA DO OURO (PE)";2016
"PE-LAGOA DOS GATOS";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DOS GATOS";"LAGOA DOS GATOS (PE)";2016
"PE-LAGOA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"LAGOA GRANDE";"LAGOA GRANDE (PE)";2016
"PE-LAJEDO";0;0;0;0;0;0;0;0;0;"PE";"LAJEDO";"LAJEDO (PE)";2016
